route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
536,0000000092017091120180607,0002892962017091120180607,Piazza Dante "Pal. Regione",1,D751_T0642e_Ritorno_sub2,1
536,0000000022017091120180607,0002892972017091120180607,Piazza Dante "Pal. Regione",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002892982017091120180607,Sopramonte Piazza Oveno,0,D541_T0145_Andata_sub2,1
536,0000000022017091120180607,0002893002017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893032017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893042017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893052017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893062017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893072017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893082017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893092017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893102017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893112017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893122017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893152017091120180607,Sopramonte "Bunaga",0,D541_T0145_Andata_sub2,1
536,0000000022017091120180607,0002893162017091120180607,Bolghera "S.Antonio",1,D158_F0158_Ritorno_sub2,1
536,0000000022017091120180607,0002893172017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893182017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893192017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893202017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893212017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893222017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893232017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893242017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893252017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893262017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893312017091120180607,Sopramonte "Bunaga",0,D541_T0145_Andata_sub2,1
536,0000000022017091120180607,0002893322017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893332017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893342017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893352017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893362017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893372017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893382017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893392017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893402017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893412017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893422017091120180607,Piazza Dante "Pal. Regione",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893432017091120180607,Sopramonte Piazza Oveno,0,D539_T0143_Andata_(via_Cadine)_sub1,1
536,0000000022017091120180607,0002893442017091120180607,Sopramonte Piazza Oveno,0,D769_T0683a_Andata_sub1,1
536,0000000022017091120180607,0002893452017091120180607,Sopramonte Piazza Oveno,0,D769_T0683a_Andata_sub1,1
536,0000000022017091120180607,0002893462017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893472017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893482017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893492017091120180607,Bolghera "S.Antonio",1,D154_F0144_Ritorno_PRINCIPALE_sub2,1
536,0000000022017091120180607,0002893502017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893512017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893522017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893532017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893542017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893552017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893562017091120180607,Bolghera "S.Antonio",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893572017091120180607,Piazza Dante "Pal. Regione",1,D751_T0642e_Ritorno_sub2,1
536,0000000022017091120180607,0002893582017091120180607,Piazza Dante "Pal. Regione",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893592017091120180607,Piazza Dante "Pal. Regione",1,D551_T0156_Ritorno_sub2,1
536,0000000022017091120180607,0002893622017091120180607,Piazza Dante "Pal. Regione",1,D751_T0642e_Ritorno_sub2,1
536,0000000252017091120180607,0002893642017091120180607,Sopramonte Piazza Oveno,0,D553_T0159_Andata_(via_Cadine)_sub2,1
460,0000000022017091120180607,0002893652017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002893662017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002893672017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002893682017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
396,0000000022017091120180607,0002893692017091120180607,Piazza Dante "Palazzo Pat",0,D571_T0305_Andata_sub1,1
539,0000000022017091120180607,0002893702017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893712017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893722017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893732017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893742017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893752017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893762017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893772017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893782017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893792017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893802017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893812017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893822017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893832017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893842017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893852017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893862017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893872017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893882017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893892017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893902017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893912017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893922017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893932017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893942017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000092017091120180607,0002893952017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893962017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893972017091120180607,Bettini "Madonna Bianca",0,D659_T0431_Andata_PRINCIPALE_sub2,1
539,0000000022017091120180607,0002893992017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894002017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894012017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894022017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894032017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894042017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894052017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894062017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894072017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894082017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894092017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894102017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894112017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894122017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894132017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894142017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894152017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894162017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894172017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894182017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894192017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894202017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894212017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894222017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894232017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894242017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894252017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894262017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894272017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894282017091120180607,Bettini "Madonna Bianca",0,D178_F0405a_Andata_sub1,1
539,0000000022017091120180607,0002894292017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894302017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894312017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894322017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894332017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894342017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894352017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894362017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894372017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894382017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894392017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894402017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894412017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894422017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894432017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894442017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894452017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894462017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894472017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000022017091120180607,0002894482017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894492017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894502017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894512017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894522017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894532017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894552017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894562017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894572017091120180607,Roncafort Nord,1,D660_T0432a_Ritorno_sub1,1
539,0000000092017091120180607,0002894582017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894612017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894622017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894632017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894642017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894652017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894662017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894672017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894682017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894692017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894702017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894712017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894722017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894732017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894742017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894752017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894762017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894772017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894782017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894792017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894802017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894812017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894822017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894832017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894842017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894852017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894862017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894872017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894882017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894912017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
539,0000000022017091120180607,0002894922017091120180607,Centa Brennero,1,D187_F0416_Ritorno_sub2,1
539,0000000022017091120180607,0002894942017091120180607,Piazza Dante "Pal. Regione",1,D640_T0402b_Ritorno_sub2,1
539,0000000022017091120180607,0002894952017091120180607,Gardolo P.Le Neufahrn Sud,1,D664_T0434_Ritorno_sub2,1
541,0000000022017091120180607,0002894992017091120180607,Grotta Piazza,0,D744_T0637_Andata_sub1,1
541,0000000022017091120180607,0002895002017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895012017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895022017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895032017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895042017091120180607,Gabbiolo Capolinea,0,D760_T0657_Andata_sub2,1
541,0000000022017091120180607,0002895052017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895062017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895072017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895082017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895092017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895102017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895112017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895122017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895132017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895142017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895152017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895162017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895172017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895182017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895192017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895202017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895212017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895222017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895232017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895242017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895252017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895262017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895272017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895282017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895292017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895302017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895312017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895322017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895332017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895342017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895352017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895362017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895372017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895382017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895392017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895402017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895412017091120180607,Grotta Piazza,0,D709_T0603_Andata_PRINCIPALE_sub2,1
541,0000000022017091120180607,0002895422017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895432017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895442017091120180607,Grotta Piazza,0,D746_T0639_Andata_sub1,1
541,0000000022017091120180607,0002895452017091120180607,Gabbiolo Capolinea,0,D760_T0657_Andata_sub2,1
541,0000000102017091120180607,0002895462017091120180607,Villazzano Piazza Nicolini,0,D742_T0635_Andata_sub1,1
541,0000000022017091120180607,0002895472017091120180607,Grotta Piazza,0,D759_T0655_Andata_sub1,1
541,0000000022017091120180607,0002895482017091120180607,Grotta Piazza,0,D744_T0637_Andata_sub1,1
541,0000000022017091120180607,0002895492017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895502017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895512017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895522017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895532017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895542017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895552017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895562017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895572017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
541,0000000022017091120180607,0002895582017091120180607,Vela Centro,1,D754_T0646_Ritorno_sub2,1
